date,country,region,new_cases,total_cases,new_deaths,total_deaths
2021-03-11,American Samoa,WPRO,0,0,0,0
2021-03-12,American Samoa,WPRO,0,0,0,0
2021-03-13,American Samoa,WPRO,0,0,0,0
2021-03-14,American Samoa,WPRO,0,0,0,0
2021-03-15,American Samoa,WPRO,0,0,0,0
2021-03-16,American Samoa,WPRO,0,0,0,0
2021-03-17,American Samoa,WPRO,0,0,0,0
2021-03-18,American Samoa,WPRO,0,0,0,0
2021-03-19,American Samoa,WPRO,0,0,0,0
2021-03-20,American Samoa,WPRO,0,0,0,0
2021-03-21,American Samoa,WPRO,0,0,0,0
2021-03-22,American Samoa,WPRO,0,0,0,0
2021-03-23,American Samoa,WPRO,0,0,0,0
2021-03-24,American Samoa,WPRO,0,0,0,0
2021-03-25,American Samoa,WPRO,0,0,0,0
2021-03-26,American Samoa,WPRO,0,0,0,0
2021-03-27,American Samoa,WPRO,0,0,0,0
2021-03-28,American Samoa,WPRO,0,0,0,0
2021-03-29,American Samoa,WPRO,0,0,0,0
2021-03-30,American Samoa,WPRO,0,0,0,0
2021-03-31,American Samoa,WPRO,0,0,0,0
2021-04-01,American Samoa,WPRO,0,0,0,0
2021-04-02,American Samoa,WPRO,0,0,0,0
2021-04-03,American Samoa,WPRO,0,0,0,0
2021-04-04,American Samoa,WPRO,0,0,0,0
2021-04-05,American Samoa,WPRO,0,0,0,0
2021-04-06,American Samoa,WPRO,0,0,0,0
2021-04-07,American Samoa,WPRO,0,0,0,0
2021-04-08,American Samoa,WPRO,0,0,0,0
2021-04-09,American Samoa,WPRO,0,0,0,0
2021-04-10,American Samoa,WPRO,0,0,0,0
2021-04-11,American Samoa,WPRO,0,0,0,0
2021-04-12,American Samoa,WPRO,0,0,0,0
2021-04-13,American Samoa,WPRO,0,0,0,0
2021-04-14,American Samoa,WPRO,0,0,0,0
2021-04-15,American Samoa,WPRO,0,0,0,0
2021-04-16,American Samoa,WPRO,0,0,0,0
2021-04-17,American Samoa,WPRO,0,0,0,0
2021-04-18,American Samoa,WPRO,0,0,0,0
2021-04-19,American Samoa,WPRO,0,0,0,0
2021-04-20,American Samoa,WPRO,0,0,0,0
2021-04-21,American Samoa,WPRO,0,0,0,0
2021-04-22,American Samoa,WPRO,0,0,0,0
2021-04-23,American Samoa,WPRO,0,0,0,0
2021-04-24,American Samoa,WPRO,0,0,0,0
2021-04-25,American Samoa,WPRO,0,0,0,0
2021-04-26,American Samoa,WPRO,0,0,0,0
2021-04-27,American Samoa,WPRO,0,0,0,0
2021-04-28,American Samoa,WPRO,0,0,0,0
2021-04-29,American Samoa,WPRO,0,0,0,0
2021-04-30,American Samoa,WPRO,0,0,0,0
2021-05-01,American Samoa,WPRO,0,0,0,0
2021-05-02,American Samoa,WPRO,0,0,0,0
2021-05-03,American Samoa,WPRO,0,0,0,0
2021-05-04,American Samoa,WPRO,0,0,0,0
2021-05-05,American Samoa,WPRO,0,0,0,0
2021-05-06,American Samoa,WPRO,0,0,0,0
2021-05-07,American Samoa,WPRO,0,0,0,0
2021-05-08,American Samoa,WPRO,0,0,0,0
2021-05-09,American Samoa,WPRO,0,0,0,0
2021-05-10,American Samoa,WPRO,0,0,0,0
2021-05-11,American Samoa,WPRO,0,0,0,0
2021-05-12,American Samoa,WPRO,0,0,0,0
2021-05-13,American Samoa,WPRO,0,0,0,0
2021-05-14,American Samoa,WPRO,0,0,0,0
2021-05-15,American Samoa,WPRO,0,0,0,0
2021-05-16,American Samoa,WPRO,0,0,0,0
2021-05-17,American Samoa,WPRO,0,0,0,0
2021-05-18,American Samoa,WPRO,0,0,0,0
2021-05-19,American Samoa,WPRO,0,0,0,0
2021-05-20,American Samoa,WPRO,0,0,0,0
2021-05-21,American Samoa,WPRO,0,0,0,0
2021-05-22,American Samoa,WPRO,0,0,0,0
2021-05-23,American Samoa,WPRO,0,0,0,0
2021-05-24,American Samoa,WPRO,0,0,0,0
2021-05-25,American Samoa,WPRO,0,0,0,0
2021-05-26,American Samoa,WPRO,0,0,0,0
2021-05-27,American Samoa,WPRO,0,0,0,0
2021-05-28,American Samoa,WPRO,0,0,0,0
2021-05-29,American Samoa,WPRO,0,0,0,0
2021-05-30,American Samoa,WPRO,0,0,0,0
2021-01-01,Andorra,EURO,66,8049,0,84
2021-01-02,Andorra,EURO,68,8117,0,84
2021-01-03,Andorra,EURO,49,8166,0,84
2021-01-04,Andorra,EURO,26,8192,0,84
2021-01-05,Andorra,EURO,57,8249,0,84
2021-01-06,Andorra,EURO,59,8308,0,84
2021-01-07,Andorra,EURO,40,8348,0,84
2021-01-08,Andorra,EURO,0,8348,0,84
2021-01-09,Andorra,EURO,141,8489,0,84
2021-01-10,Andorra,EURO,97,8586,1,85
2021-01-11,Andorra,EURO,0,8586,0,85
2021-01-12,Andorra,EURO,96,8682,1,86
2021-01-13,Andorra,EURO,63,8745,1,87
2021-01-14,Andorra,EURO,73,8818,0,87
2021-01-15,Andorra,EURO,50,8868,1,88
2021-01-16,Andorra,EURO,78,8946,0,88
2021-01-17,Andorra,EURO,92,9038,3,91
2021-01-18,Andorra,EURO,0,9038,0,91
2021-01-19,Andorra,EURO,45,9083,0,91
2021-01-20,Andorra,EURO,111,9194,1,92
2021-01-21,Andorra,EURO,114,9308,0,92
2021-01-22,Andorra,EURO,71,9379,1,93
2021-01-23,Andorra,EURO,37,9416,0,93
2021-01-24,Andorra,EURO,83,9499,3,96
2021-01-25,Andorra,EURO,50,9549,0,96
2021-01-26,Andorra,EURO,47,9596,1,97
2021-01-27,Andorra,EURO,42,9638,0,97
2021-01-28,Andorra,EURO,78,9716,1,98
2021-01-29,Andorra,EURO,63,9779,2,100
2021-01-30,Andorra,EURO,58,9837,0,100
2021-01-31,Andorra,EURO,48,9885,1,101
2021-02-01,Andorra,EURO,52,9937,0,101
2021-02-02,Andorra,EURO,35,9972,0,101
2021-02-03,Andorra,EURO,45,10017,1,102
2021-02-04,Andorra,EURO,53,10070,1,103
2021-02-05,Andorra,EURO,67,10137,0,103
2021-02-06,Andorra,EURO,35,10172,1,104
2021-02-07,Andorra,EURO,34,10206,1,105
2021-02-08,Andorra,EURO,45,10251,1,106
2021-02-09,Andorra,EURO,24,10275,0,106
2021-02-10,Andorra,EURO,37,10312,0,106
2021-02-11,Andorra,EURO,40,10352,0,106
2021-02-12,Andorra,EURO,39,10391,0,106
2021-02-13,Andorra,EURO,36,10427,0,106
2021-02-14,Andorra,EURO,36,10463,1,107
2021-02-15,Andorra,EURO,40,10503,0,107
2021-02-16,Andorra,EURO,35,10538,0,107
2021-02-17,Andorra,EURO,17,10555,0,107
2021-02-18,Andorra,EURO,28,10583,0,107
2021-02-19,Andorra,EURO,27,10610,0,107
2021-02-20,Andorra,EURO,35,10645,0,107
2021-02-21,Andorra,EURO,27,10672,0,107
2021-02-22,Andorra,EURO,27,10699,0,107
2021-02-23,Andorra,EURO,13,10712,2,109
2021-02-24,Andorra,EURO,27,10739,1,110
2021-02-25,Andorra,EURO,36,10775,0,110
2021-02-26,Andorra,EURO,24,10799,0,110
2021-02-27,Andorra,EURO,23,10822,0,110
2021-02-28,Andorra,EURO,27,10849,0,110
2021-03-01,Andorra,EURO,17,10866,0,110
2021-03-02,Andorra,EURO,23,10889,0,110
2021-03-03,Andorra,EURO,19,10908,0,110
2021-03-04,Andorra,EURO,40,10948,2,112
2021-03-05,Andorra,EURO,28,10976,0,112
2021-03-06,Andorra,EURO,22,10998,0,112
2021-03-07,Andorra,EURO,21,11019,0,112
2021-03-08,Andorra,EURO,23,11042,0,112
2021-03-09,Andorra,EURO,27,11069,0,112
2021-03-10,Andorra,EURO,20,11089,0,112
2021-03-11,Andorra,EURO,41,11130,0,112
2021-03-12,Andorra,EURO,69,11199,0,112
2021-03-13,Andorra,EURO,29,11228,0,112
2021-03-14,Andorra,EURO,0,11228,0,112
2021-03-15,Andorra,EURO,38,11266,1,113
2021-03-16,Andorra,EURO,23,11289,0,113
2021-03-17,Andorra,EURO,30,11319,0,113
2021-03-18,Andorra,EURO,41,11360,0,113
2021-03-19,Andorra,EURO,33,11393,0,113
2021-03-20,Andorra,EURO,38,11431,0,113
2021-03-21,Andorra,EURO,50,11481,0,113
2021-03-22,Andorra,EURO,36,11517,0,113
2021-03-23,Andorra,EURO,28,11545,0,113
2021-03-24,Andorra,EURO,46,11591,0,113
2021-03-25,Andorra,EURO,47,11638,1,114
2021-03-26,Andorra,EURO,49,11687,0,114
2021-03-27,Andorra,EURO,45,11732,0,114
2021-03-28,Andorra,EURO,77,11809,1,115
2021-03-29,Andorra,EURO,41,11850,0,115
2021-03-30,Andorra,EURO,38,11888,0,115
2021-03-31,Andorra,EURO,56,11944,0,115
2021-04-01,Andorra,EURO,66,12010,0,115
2021-04-02,Andorra,EURO,43,12053,0,115
2021-04-03,Andorra,EURO,62,12115,1,116
2021-04-04,Andorra,EURO,59,12174,1,117
2021-04-05,Andorra,EURO,57,12231,0,117
2021-04-06,Andorra,EURO,55,12286,0,117
2021-04-07,Andorra,EURO,42,12328,0,117
2021-04-08,Andorra,EURO,35,12363,2,119
2021-04-09,Andorra,EURO,46,12409,1,120
2021-04-10,Andorra,EURO,47,12456,0,120
2021-04-11,Andorra,EURO,41,12497,0,120
2021-04-12,Andorra,EURO,48,12545,0,120
2021-04-13,Andorra,EURO,36,12581,1,121
2021-04-14,Andorra,EURO,33,12614,0,121
2021-04-15,Andorra,EURO,27,12641,0,121
2021-04-16,Andorra,EURO,0,12641,0,121
2021-04-17,Andorra,EURO,71,12712,2,123
2021-04-18,Andorra,EURO,59,12771,0,123
2021-04-19,Andorra,EURO,34,12805,0,123
2021-04-20,Andorra,EURO,0,12805,0,123
2021-04-21,Andorra,EURO,69,12874,0,123
2021-04-22,Andorra,EURO,43,12917,0,123
2021-04-23,Andorra,EURO,25,12942,0,123
2021-04-24,Andorra,EURO,65,13007,1,124
2021-04-25,Andorra,EURO,17,13024,0,124
2021-04-26,Andorra,EURO,36,13060,0,124
2021-04-27,Andorra,EURO,23,13083,0,124
2021-04-28,Andorra,EURO,38,13121,0,124
2021-04-29,Andorra,EURO,27,13148,1,125
2021-04-30,Andorra,EURO,50,13198,0,125
2021-05-01,Andorra,EURO,34,13232,0,125
2021-05-02,Andorra,EURO,0,13232,0,125
2021-05-03,Andorra,EURO,50,13282,2,127
2021-05-04,Andorra,EURO,13,13295,0,127
2021-05-05,Andorra,EURO,21,13316,0,127
2021-05-06,Andorra,EURO,24,13340,0,127
2021-05-07,Andorra,EURO,23,13363,0,127
2021-05-08,Andorra,EURO,27,13390,0,127
2021-05-09,Andorra,EURO,16,13406,0,127
2021-05-10,Andorra,EURO,17,13423,0,127
2021-05-11,Andorra,EURO,6,13429,0,127
2021-05-12,Andorra,EURO,18,13447,0,127
2021-05-13,Andorra,EURO,23,13470,0,127
2021-05-14,Andorra,EURO,0,13470,0,127
2021-05-15,Andorra,EURO,40,13510,0,127
2021-05-16,Andorra,EURO,0,13510,0,127
2021-05-17,Andorra,EURO,0,13510,0,127
2021-05-18,Andorra,EURO,45,13555,0,127
2021-05-19,Andorra,EURO,14,13569,0,127
2021-05-20,Andorra,EURO,0,13569,0,127
2021-05-21,Andorra,EURO,40,13609,0,127
2021-05-22,Andorra,EURO,0,13609,0,127
2021-05-23,Andorra,EURO,0,13609,0,127
2021-05-24,Andorra,EURO,0,13609,0,127
2021-05-25,Andorra,EURO,55,13664,0,127
2021-05-26,Andorra,EURO,0,13664,0,127
2021-05-27,Andorra,EURO,7,13671,0,127
2021-05-28,Andorra,EURO,11,13682,0,127
2021-05-29,Andorra,EURO,11,13693,0,127
2021-05-30,Andorra,EURO,0,13693,0,127
2021-01-01,Angola,AFRO,182,17553,6,405
2021-01-02,Angola,AFRO,0,17553,0,405
2021-01-03,Angola,AFRO,55,17608,2,407
2021-01-04,Angola,AFRO,34,17642,1,408
2021-01-05,Angola,AFRO,42,17684,0,408
2021-01-06,Angola,AFRO,0,17684,0,408
2021-01-07,Angola,AFRO,180,17864,5,413
2021-01-08,Angola,AFRO,110,17974,0,413
2021-01-09,Angola,AFRO,92,18066,2,415
2021-01-10,Angola,AFRO,90,18156,1,416
2021-01-11,Angola,AFRO,37,18193,0,416
2021-01-12,Angola,AFRO,61,18254,4,420
2021-01-13,Angola,AFRO,89,18343,2,422
2021-01-14,Angola,AFRO,82,18425,2,424
2021-01-15,Angola,AFRO,188,18613,1,425
2021-01-16,Angola,AFRO,0,18613,0,425
2021-01-17,Angola,AFRO,152,18765,6,431
2021-01-18,Angola,AFRO,110,18875,5,436
2021-01-19,Angola,AFRO,51,18926,3,439
2021-01-20,Angola,AFRO,85,19011,3,442
2021-01-21,Angola,AFRO,82,19093,2,444
2021-01-22,Angola,AFRO,84,19177,4,448
2021-01-23,Angola,AFRO,92,19269,4,452
2021-01-24,Angola,AFRO,98,19367,5,457
2021-01-25,Angola,AFRO,32,19399,2,459
2021-01-26,Angola,AFRO,77,19476,2,461
2021-01-27,Angola,AFRO,77,19553,1,462
2021-01-28,Angola,AFRO,27,19580,0,462
2021-01-29,Angola,AFRO,92,19672,2,464
2021-01-30,Angola,AFRO,51,19723,0,464
2021-01-31,Angola,AFRO,59,19782,0,464
2021-02-01,Angola,AFRO,14,19796,2,466
2021-02-02,Angola,AFRO,33,19829,0,466
2021-02-03,Angola,AFRO,71,19900,2,468
2021-02-04,Angola,AFRO,37,19937,2,470
2021-02-05,Angola,AFRO,59,19996,3,473
2021-02-06,Angola,AFRO,34,20030,1,474
2021-02-07,Angola,AFRO,32,20062,1,475
2021-02-08,Angola,AFRO,24,20086,0,475
2021-02-09,Angola,AFRO,26,20112,0,475
2021-02-10,Angola,AFRO,51,20163,3,478
2021-02-11,Angola,AFRO,47,20210,9,487
2021-02-12,Angola,AFRO,51,20261,0,487
2021-02-13,Angola,AFRO,33,20294,3,490
2021-02-14,Angola,AFRO,35,20329,1,491
2021-02-15,Angola,AFRO,37,20366,1,492
2021-02-16,Angola,AFRO,15,20381,1,493
2021-02-17,Angola,AFRO,8,20389,1,494
2021-02-18,Angola,AFRO,11,20400,0,494
2021-02-19,Angola,AFRO,52,20452,4,498
2021-02-20,Angola,AFRO,26,20478,0,498
2021-02-21,Angola,AFRO,21,20499,0,498
2021-02-22,Angola,AFRO,20,20519,1,499
2021-02-23,Angola,AFRO,29,20548,0,499
2021-02-24,Angola,AFRO,36,20584,1,500
2021-02-25,Angola,AFRO,56,20640,1,501
2021-02-26,Angola,AFRO,55,20695,1,502
2021-02-27,Angola,AFRO,64,20759,2,504
2021-02-28,Angola,AFRO,23,20782,2,506
2021-03-01,Angola,AFRO,25,20807,2,508
2021-03-02,Angola,AFRO,47,20854,0,508
2021-03-03,Angola,AFRO,28,20882,2,510
2021-03-04,Angola,AFRO,41,20923,0,510
2021-03-05,Angola,AFRO,58,20981,1,511
2021-03-06,Angola,AFRO,45,21026,0,511
2021-03-07,Angola,AFRO,29,21055,1,512
2021-03-08,Angola,AFRO,31,21086,2,514
2021-03-09,Angola,AFRO,22,21108,1,515
2021-03-10,Angola,AFRO,6,21114,1,516
2021-03-11,Angola,AFRO,0,21114,0,516
2021-03-12,Angola,AFRO,91,21205,1,517
2021-03-13,Angola,AFRO,60,21265,2,519
2021-03-14,Angola,AFRO,58,21323,1,520
2021-03-15,Angola,AFRO,57,21380,1,521
2021-03-16,Angola,AFRO,27,21407,0,521
2021-03-17,Angola,AFRO,39,21446,1,522
2021-03-18,Angola,AFRO,43,21489,0,522
2021-03-19,Angola,AFRO,69,21558,0,522
2021-03-20,Angola,AFRO,84,21642,3,525
2021-03-21,Angola,AFRO,54,21696,1,526
2021-03-22,Angola,AFRO,37,21733,1,527
2021-03-23,Angola,AFRO,24,21757,3,530
2021-03-24,Angola,AFRO,17,21774,1,531
2021-03-25,Angola,AFRO,62,21836,1,532
2021-03-26,Angola,AFRO,78,21914,0,532
2021-03-27,Angola,AFRO,51,21965,0,532
2021-03-28,Angola,AFRO,66,22031,1,533
2021-03-29,Angola,AFRO,32,22063,0,533
2021-03-30,Angola,AFRO,69,22132,1,534
2021-03-31,Angola,AFRO,50,22182,2,536
2021-04-01,Angola,AFRO,129,22311,1,537
2021-04-02,Angola,AFRO,88,22399,1,538
2021-04-03,Angola,AFRO,68,22467,0,538
2021-04-04,Angola,AFRO,112,22579,2,540
2021-04-05,Angola,AFRO,52,22631,2,542
2021-04-06,Angola,AFRO,86,22717,1,543
2021-04-07,Angola,AFRO,168,22885,4,547
2021-04-08,Angola,AFRO,125,23010,0,547
2021-04-09,Angola,AFRO,98,23108,2,549
2021-04-10,Angola,AFRO,134,23242,0,549
2021-04-11,Angola,AFRO,89,23331,1,550
2021-04-12,Angola,AFRO,126,23457,3,553
2021-04-13,Angola,AFRO,92,23549,1,554
2021-04-14,Angola,AFRO,148,23697,0,554
2021-04-15,Angola,AFRO,144,23841,3,557
2021-04-16,Angola,AFRO,110,23951,0,557
2021-04-17,Angola,AFRO,171,24122,3,560
2021-04-18,Angola,AFRO,178,24300,1,561
2021-04-19,Angola,AFRO,89,24389,0,561
2021-04-20,Angola,AFRO,129,24518,2,563
2021-04-21,Angola,AFRO,143,24661,2,565
2021-04-22,Angola,AFRO,222,24883,5,570
2021-04-23,Angola,AFRO,168,25051,2,572
2021-04-24,Angola,AFRO,228,25279,2,574
2021-04-25,Angola,AFRO,213,25492,3,577
2021-04-26,Angola,AFRO,117,25609,2,579
2021-04-27,Angola,AFRO,101,25710,4,583
2021-04-28,Angola,AFRO,232,25942,4,587
2021-04-29,Angola,AFRO,226,26168,4,591
2021-04-30,Angola,AFRO,263,26431,3,594
2021-05-01,Angola,AFRO,221,26652,2,596
2021-05-02,Angola,AFRO,163,26815,4,600
2021-05-03,Angola,AFRO,178,26993,2,602
2021-05-04,Angola,AFRO,140,27133,1,603
2021-05-05,Angola,AFRO,151,27284,6,609
2021-05-06,Angola,AFRO,245,27529,9,618
2021-05-07,Angola,AFRO,392,27921,4,622
2021-05-08,Angola,AFRO,280,28201,6,628
2021-05-09,Angola,AFRO,276,28477,2,630
2021-05-10,Angola,AFRO,263,28740,3,633
2021-05-11,Angola,AFRO,135,28875,3,636
2021-05-12,Angola,AFRO,271,29146,3,639
2021-05-13,Angola,AFRO,259,29405,6,645
2021-05-14,Angola,AFRO,290,29695,4,649
2021-05-15,Angola,AFRO,335,30030,2,651
2021-05-16,Angola,AFRO,324,30354,4,655
2021-05-17,Angola,AFRO,283,30637,4,659
2021-05-18,Angola,AFRO,150,30787,18,677
2021-05-19,Angola,AFRO,258,31045,8,685
2021-05-20,Angola,AFRO,393,31438,11,696
2021-05-21,Angola,AFRO,223,31661,8,704
2021-05-22,Angola,AFRO,248,31909,5,709
2021-05-23,Angola,AFRO,240,32149,6,715
2021-05-24,Angola,AFRO,292,32441,10,725
2021-05-25,Angola,AFRO,182,32623,6,731
2021-05-26,Angola,AFRO,310,32933,4,735
2021-05-27,Angola,AFRO,405,33338,7,742
2021-05-28,Angola,AFRO,269,33607,3,745
2021-05-29,Angola,AFRO,337,33944,4,749
2021-05-30,Angola,AFRO,236,34180,8,757
2021-01-01,Anguilla,AMRO,0,13,0,0
2021-01-02,Anguilla,AMRO,1,14,0,0
2021-01-03,Anguilla,AMRO,1,15,0,0
2021-01-04,Anguilla,AMRO,0,15,0,0
2021-01-05,Anguilla,AMRO,0,15,0,0
2021-01-06,Anguilla,AMRO,0,15,0,0
2021-01-07,Anguilla,AMRO,0,15,0,0
2021-01-08,Anguilla,AMRO,0,15,0,0
2021-01-09,Anguilla,AMRO,0,15,0,0
2021-01-10,Anguilla,AMRO,0,15,0,0
2021-01-11,Anguilla,AMRO,0,15,0,0
2021-01-12,Anguilla,AMRO,0,15,0,0
2021-01-13,Anguilla,AMRO,0,15,0,0
2021-01-14,Anguilla,AMRO,0,15,0,0
2021-01-15,Anguilla,AMRO,0,15,0,0
2021-01-16,Anguilla,AMRO,0,15,0,0
2021-01-17,Anguilla,AMRO,0,15,0,0
2021-01-18,Anguilla,AMRO,0,15,0,0
2021-01-19,Anguilla,AMRO,0,15,0,0
2021-01-20,Anguilla,AMRO,0,15,0,0
2021-01-21,Anguilla,AMRO,0,15,0,0
2021-01-22,Anguilla,AMRO,0,15,0,0
2021-01-23,Anguilla,AMRO,0,15,0,0
2021-01-24,Anguilla,AMRO,0,15,0,0
2021-01-25,Anguilla,AMRO,0,15,0,0
2021-01-26,Anguilla,AMRO,1,16,0,0
2021-01-27,Anguilla,AMRO,0,16,0,0
2021-01-28,Anguilla,AMRO,0,16,0,0
2021-01-29,Anguilla,AMRO,0,16,0,0
2021-01-30,Anguilla,AMRO,0,16,0,0
2021-01-31,Anguilla,AMRO,1,17,0,0
2021-02-01,Anguilla,AMRO,0,17,0,0
2021-02-02,Anguilla,AMRO,0,17,0,0
2021-02-03,Anguilla,AMRO,0,17,0,0
2021-02-04,Anguilla,AMRO,0,17,0,0
2021-02-05,Anguilla,AMRO,0,17,0,0
2021-02-06,Anguilla,AMRO,0,17,0,0
2021-02-07,Anguilla,AMRO,0,17,0,0
2021-02-08,Anguilla,AMRO,0,17,0,0
2021-02-09,Anguilla,AMRO,0,17,0,0
2021-02-10,Anguilla,AMRO,1,18,0,0
2021-02-11,Anguilla,AMRO,0,18,0,0
2021-02-12,Anguilla,AMRO,0,18,0,0
2021-02-13,Anguilla,AMRO,0,18,0,0
2021-02-14,Anguilla,AMRO,0,18,0,0
2021-02-15,Anguilla,AMRO,0,18,0,0
2021-02-16,Anguilla,AMRO,0,18,0,0
2021-02-17,Anguilla,AMRO,0,18,0,0
2021-02-18,Anguilla,AMRO,0,18,0,0
2021-02-19,Anguilla,AMRO,0,18,0,0
2021-02-20,Anguilla,AMRO,0,18,0,0
2021-02-21,Anguilla,AMRO,0,18,0,0
2021-02-22,Anguilla,AMRO,0,18,0,0
2021-02-23,Anguilla,AMRO,0,18,0,0
2021-02-24,Anguilla,AMRO,0,18,0,0
2021-02-25,Anguilla,AMRO,0,18,0,0
2021-02-26,Anguilla,AMRO,0,18,0,0
2021-02-27,Anguilla,AMRO,0,18,0,0
2021-02-28,Anguilla,AMRO,0,18,0,0
2021-03-01,Anguilla,AMRO,0,18,0,0
2021-03-02,Anguilla,AMRO,0,18,0,0
2021-03-03,Anguilla,AMRO,0,18,0,0
2021-03-04,Anguilla,AMRO,0,18,0,0
2021-03-05,Anguilla,AMRO,0,18,0,0
2021-03-06,Anguilla,AMRO,0,18,0,0
2021-03-07,Anguilla,AMRO,0,18,0,0
2021-03-08,Anguilla,AMRO,0,18,0,0
2021-03-09,Anguilla,AMRO,0,18,0,0
2021-03-10,Anguilla,AMRO,0,18,0,0
2021-03-11,Anguilla,AMRO,0,18,0,0
2021-03-12,Anguilla,AMRO,3,21,0,0
2021-03-13,Anguilla,AMRO,0,21,0,0
2021-03-14,Anguilla,AMRO,0,21,0,0
2021-03-15,Anguilla,AMRO,0,21,0,0
2021-03-16,Anguilla,AMRO,0,21,0,0
2021-03-17,Anguilla,AMRO,0,21,0,0
2021-03-18,Anguilla,AMRO,0,21,0,0
2021-03-19,Anguilla,AMRO,0,21,0,0
2021-03-20,Anguilla,AMRO,0,21,0,0
2021-03-21,Anguilla,AMRO,1,22,0,0
2021-03-22,Anguilla,AMRO,0,22,0,0
2021-03-23,Anguilla,AMRO,0,22,0,0
2021-03-24,Anguilla,AMRO,0,22,0,0
2021-03-25,Anguilla,AMRO,1,23,0,0
2021-03-26,Anguilla,AMRO,0,23,0,0
2021-03-27,Anguilla,AMRO,0,23,0,0
2021-03-28,Anguilla,AMRO,0,23,0,0
2021-03-29,Anguilla,AMRO,2,25,0,0
2021-03-30,Anguilla,AMRO,0,25,0,0
2021-03-31,Anguilla,AMRO,0,25,0,0
2021-04-01,Anguilla,AMRO,0,25,0,0
2021-04-02,Anguilla,AMRO,0,25,0,0
2021-04-03,Anguilla,AMRO,0,25,0,0
2021-04-04,Anguilla,AMRO,0,25,0,0
2021-04-05,Anguilla,AMRO,0,25,0,0
2021-04-06,Anguilla,AMRO,0,25,0,0
2021-04-07,Anguilla,AMRO,0,25,0,0
2021-04-08,Anguilla,AMRO,0,25,0,0
2021-04-09,Anguilla,AMRO,0,25,0,0
2021-04-10,Anguilla,AMRO,0,25,0,0
2021-04-11,Anguilla,AMRO,4,29,0,0
2021-04-12,Anguilla,AMRO,0,29,0,0
2021-04-13,Anguilla,AMRO,0,29,0,0
2021-04-14,Anguilla,AMRO,0,29,0,0
2021-04-15,Anguilla,AMRO,0,29,0,0
2021-04-16,Anguilla,AMRO,0,29,0,0
2021-04-17,Anguilla,AMRO,0,29,0,0
2021-04-18,Anguilla,AMRO,0,29,0,0
2021-04-19,Anguilla,AMRO,0,29,0,0
2021-04-20,Anguilla,AMRO,0,29,0,0
2021-04-21,Anguilla,AMRO,0,29,0,0
2021-04-22,Anguilla,AMRO,1,30,0,0
2021-04-23,Anguilla,AMRO,3,33,0,0
2021-04-24,Anguilla,AMRO,0,33,0,0
2021-04-25,Anguilla,AMRO,25,58,0,0
2021-04-26,Anguilla,AMRO,0,58,0,0
2021-04-27,Anguilla,AMRO,15,73,0,0
2021-04-28,Anguilla,AMRO,11,84,0,0
2021-04-29,Anguilla,AMRO,3,87,0,0
2021-04-30,Anguilla,AMRO,4,91,0,0
2021-05-01,Anguilla,AMRO,2,93,0,0
2021-05-02,Anguilla,AMRO,0,93,0,0
2021-05-03,Anguilla,AMRO,2,95,0,0
2021-05-04,Anguilla,AMRO,0,95,0,0
2021-05-05,Anguilla,AMRO,0,95,0,0
2021-05-06,Anguilla,AMRO,0,95,0,0
2021-05-07,Anguilla,AMRO,0,95,0,0
2021-05-08,Anguilla,AMRO,0,95,0,0
2021-05-09,Anguilla,AMRO,4,99,0,0
2021-05-10,Anguilla,AMRO,0,99,0,0
2021-05-11,Anguilla,AMRO,0,99,0,0
2021-05-12,Anguilla,AMRO,10,109,0,0
2021-05-13,Anguilla,AMRO,0,109,0,0
2021-05-14,Anguilla,AMRO,0,109,0,0
2021-05-15,Anguilla,AMRO,0,109,0,0
2021-05-16,Anguilla,AMRO,0,109,0,0
2021-05-17,Anguilla,AMRO,0,109,0,0
2021-05-18,Anguilla,AMRO,0,109,0,0
2021-05-19,Anguilla,AMRO,0,109,0,0
2021-05-20,Anguilla,AMRO,0,109,0,0
2021-05-21,Anguilla,AMRO,0,109,0,0
2021-05-22,Anguilla,AMRO,0,109,0,0
2021-05-23,Anguilla,AMRO,0,109,0,0
2021-05-24,Anguilla,AMRO,0,109,0,0
2021-05-25,Anguilla,AMRO,0,109,0,0
2021-05-26,Anguilla,AMRO,0,109,0,0
2021-05-27,Anguilla,AMRO,0,109,0,0
2021-05-28,Anguilla,AMRO,0,109,0,0
2021-05-29,Anguilla,AMRO,0,109,0,0
2021-05-30,Anguilla,AMRO,0,109,0,0
2021-01-01,Antigua and Barbuda,AMRO,1,159,0,5
2021-01-02,Antigua and Barbuda,AMRO,0,159,0,5
2021-01-03,Antigua and Barbuda,AMRO,0,159,0,5
2021-01-04,Antigua and Barbuda,AMRO,0,159,0,5
2021-01-05,Antigua and Barbuda,AMRO,1,160,0,5
2021-01-06,Antigua and Barbuda,AMRO,0,160,0,5
2021-01-07,Antigua and Barbuda,AMRO,0,160,0,5
2021-01-08,Antigua and Barbuda,AMRO,3,163,0,5
2021-01-09,Antigua and Barbuda,AMRO,4,167,0,5
2021-01-10,Antigua and Barbuda,AMRO,2,169,0,5
2021-01-11,Antigua and Barbuda,AMRO,7,176,0,5
2021-01-12,Antigua and Barbuda,AMRO,0,176,0,5
2021-01-13,Antigua and Barbuda,AMRO,0,176,0,5
2021-01-14,Antigua and Barbuda,AMRO,0,176,0,5
2021-01-15,Antigua and Barbuda,AMRO,8,184,1,6
